stationNaptan,stationName,stopType,lat,lon,line,wifi,zone,address
940GZZLUEPG,Epping Underground Station,NaptanMetroStation,51.69368,0.113767,central,yes,6,"Epping Station,London Underground Ltd.,Station Rd,Epping,Essex,CM16 4HW"
940GZZLUFLP,Fairlop Underground Station,NaptanMetroStation,51.595618,0.091004,central,yes,4,"Fairlop Station,London Underground Ltd.,Forest Rd,Ilford,Essex,IG6 3HD"
940GZZLUGFD,Greenford Underground Station,NaptanMetroStation,51.542424,-0.34605,central,yes,4,"Greenford Station,London Underground Ltd.,Oldfield Lane,Greenford,Middx,UB6 8PX"
940GZZLUGGH,Grange Hill Underground Station,NaptanMetroStation,51.613378,0.092066,central,yes,4,"Grange Hill Station,London Underground Ltd.,Manor Rd,Chigwell,Essex IG7 5QB"
940GZZLUGTH,Gants Hill Underground Station,NaptanMetroStation,51.576544,0.066185,central,yes,4,"Gants Hill Station,London Underground Ltd.,Cranbrook Rd,Ilford,Essex,IG2 6UD"
940GZZLUHBN,Holborn Underground Station,NaptanMetroStation,51.51758,-0.120475,central,yes,1,"Holborn Station,London Underground Ltd.,Kingsway,London,WC2B 6AA"
940GZZLUHGR,Hanger Lane Underground Station,NaptanMetroStation,51.530177,-0.292704,central,no,3,"Hanger Lane Station,London Underground Ltd.,Hanger Lane,London,W5 1DL"
940GZZLUHLT,Hainault Underground Station,NaptanMetroStation,51.603659,0.093482,central,yes,4,"Hainault Station,London Underground Ltd.,New North Rd,Ilford,Essex,IG6 3BD"
940GZZLUHPK,Holland Park Underground Station,NaptanMetroStation,51.507143,-0.205679,central,yes,2,"Holland Park Station,London Underground Ltd.,Holland Park Avenue,London,W11 3RB"
940GZZLULGN,Loughton Underground Station,NaptanMetroStation,51.641443,0.055476,central,yes,6,"Loughton Station,London Underground Ltd.,Old Station Rd,Roding Rd,Loughton,Essex,IG10 4PD"
940GZZLULGT,Lancaster Gate Underground Station,NaptanMetroStation,51.511723,-0.175494,central,yes,1,"Lancaster Gate Station,London Underground Ltd.,Bayswater Rd,London,W2"
940GZZLULVT,Liverpool Street Underground Station,NaptanMetroStation,51.517372,-0.083182,central,yes,1,"Liverpool Street Underground Station Central,London Underground Ltd.,Liverpool Street,London,EC2M 7PP"
940GZZLULYN,Leyton Underground Station,NaptanMetroStation,51.556589,-0.005523,central,yes,3,"Leyton Underground Station,London Underground Ltd.,High Rd,Leyton,London,E10 5PS"
940GZZLULYS,Leytonstone Underground Station,NaptanMetroStation,51.568324,0.008194,central,yes,3+4,"Leytonstone Station,London Underground Ltd.,Church Lane,London,E11 1HE"
940GZZLUMBA,Marble Arch Underground Station,NaptanMetroStation,51.513424,-0.158953,central,yes,1,"Marble Arch Station,London Underground Ltd.,Oxford St,London,W1C 1CX"
940GZZLUMED,Mile End Underground Station,NaptanMetroStation,51.525122,-0.03364,central,yes,2,"Mile End Station,London Underground Ltd.,Mile End Rd,London,E3 4DH"
940GZZLUNAN,North Acton Underground Station,NaptanMetroStation,51.523524,-0.259755,central,yes,2+3,"North Acton Station,London Underground Ltd.,Victoria Rd,London,W3 6UP"
940GZZLUNBP,Newbury Park Underground Station,NaptanMetroStation,51.575726,0.090004,central,yes,4,"Newbury Park Station,London Underground Ltd.,Eastern Avenue,Ilford,Essex,IG2 7RN"
940GZZLUNHG,Notting Hill Gate Underground Station,NaptanMetroStation,51.509128,-0.196104,central,yes,1+2,"Notting Hill Gate Station,London Underground Ltd.,Notting Hill Gate,London,W11 3HT"
940GZZLUNHT,Northolt Underground Station,NaptanMetroStation,51.548236,-0.368699,central,yes,5,"Northolt Underground Station,London Underground Ltd.,Mandeville Rd,Northolt,Middx,UB5 4AA"
940GZZLUOXC,Oxford Circus Underground Station,NaptanMetroStation,51.515224,-0.141903,central,yes,1,"Oxford Circus Station,London Underground Ltd.,Oxford St,London,W1B 3AG"
940GZZLUPVL,Perivale Underground Station,NaptanMetroStation,51.536717,-0.323446,central,yes,4,"Perivale Station,London Underground Ltd.,Horsenden Lane,Greenford,Middx"
940GZZLUQWY,Queensway Underground Station,NaptanMetroStation,51.510312,-0.187152,central,yes,1,"Queensway Station,London Underground Ltd.,Bayswater Rd,London,W2 4SS"
940GZZLURBG,Redbridge Underground Station,NaptanMetroStation,51.576243,0.04536,central,yes,4,"Redbridge Station,London Underground Ltd.,Eastern Avenue,Ilford,Essex,IG4 5DQ"
940GZZLURSG,Ruislip Gardens Underground Station,NaptanMetroStation,51.560736,-0.41071,central,no,5,"Ruislip Gardens Station,London Underground Ltd.,West End Rd,Ruislip,Middx,HA4 6NF"
940GZZLURVY,Roding Valley Underground Station,NaptanMetroStation,51.617199,0.043647,central,yes,4,"Roding Valley Station,London Underground Ltd.,Station Way,Buckhurst Hill,Essex,IG9 6LN"
940GZZLUSBC,Shepherd's Bush (Central) Underground Station,NaptanMetroStation,51.504376,-0.218813,central,yes,2,"Shepherd's Bush Central,London Underground Ltd.,Uxbridge Road,London,W12 8ND"
940GZZLUSNB,Snaresbrook Underground Station,NaptanMetroStation,51.580678,0.02144,central,yes,4,"Snaresbrook Station,London Underground Ltd.,Station Approach,London,E11 1QE"
940GZZLUSPU,St. Paul's Underground Station,NaptanMetroStation,51.514936,-0.097567,central,yes,1,"St. Paul's,London Underground Ltd.,Cheapside,London,EC1"
940GZZLUSRP,South Ruislip Underground Station,NaptanMetroStation,51.556853,-0.398915,central,yes,5,"South Ruislip Station,London Underground Ltd.,Station Approach,Ruislip,Middx,HA4 6TP"
940GZZLUSTD,Stratford Underground Station,NaptanMetroStation,51.541806,-0.003458,central,yes,2/3,"Stratford Station BR Station St,London,E15 1DE"
940GZZLUSWF,South Woodford Underground Station,NaptanMetroStation,51.591907,0.027338,central,yes,4,"South Woodford Station,London Underground Ltd.,George Lane,London,E18 1JJ"
940GZZLUTCR,Tottenham Court Road Underground Station,NaptanMetroStation,51.516426,-0.13041,central,no,1,"Tottenham Court Road Station,London Underground Ltd.,Oxford St,London,W1"
940GZZLUTHB,Theydon Bois Underground Station,NaptanMetroStation,51.671759,0.103085,central,yes,6,"Theydon Bois Station,London Underground Ltd.,Coppice Row,Theydon Bois,Essex,CM16 7EU"
940GZZLUWCY,White City Underground Station,NaptanMetroStation,51.511959,-0.224297,central,yes,2,"White City Station,London Underground Ltd.,Wood Lane,London,W12 7RH"
940GZZLUWOF,Woodford Underground Station,NaptanMetroStation,51.606899,0.03397,central,yes,4,"Woodford Station,London Underground Ltd.,Snakes Lane,Woodford Green,Essex"
940GZZLUWRP,West Ruislip Underground Station,NaptanMetroStation,51.569688,-0.437886,central,yes,6,"West Ruislip Station,London Underground Ltd.,Ickenham Rd,West Ruislip,Middlesex"
940GZZLUWSD,Wanstead Underground Station,NaptanMetroStation,51.575501,0.028527,central,yes,4,"Wanstead Underground Station,London Underground Ltd.,The Green,London,E11 2NT"
940GZZLUWTA,West Acton Underground Station,NaptanMetroStation,51.518001,-0.28098,central,yes,3,"West Acton Station,London Underground Ltd.,Princes Gardens,London,W3 0LG"
940GZZLUACT,Acton Town Underground Station,NaptanMetroStation,51.503057,-0.280462,circle,yes,3,"Acton Town Station,London Underground Ltd.,Gunnersbury Lane,London,W3 8HN"
940GZZLUALD,Aldgate Underground Station,NaptanMetroStation,51.514246,-0.075689,circle,yes,1,"Aldgate Station,London Underground Ltd.,Aldgate High St,London,EC3N 1AH"
940GZZLUBBN,Barbican Underground Station,NaptanMetroStation,51.520275,-0.097993,circle,yes,1,"Barbican Station,London Underground Ltd.,Aldersgate St,London,EC1A 4JA"
940GZZLUBKF,Blackfriars Underground Station,NaptanMetroStation,51.511581,-0.103659,circle,yes,1,"Blackfriars Station,London Underground Ltd.,Blackfriars Road,London,EC4R 2BB"
940GZZLUBSC,Barons Court Underground Station,NaptanMetroStation,51.490311,-0.213427,circle,yes,2,"Barons Court Station,London Underground Ltd.,Pallister Rd,London,W14"
940GZZLUBST,Baker Street Underground Station,NaptanMetroStation,51.522883,-0.15713,circle,yes,1,"Baker Street Station Marylebone Rd,London,NW1"
940GZZLUBWT,Bayswater Underground Station,NaptanMetroStation,51.512284,-0.187938,circle,yes,1,"Bayswater Station,London Underground Ltd.,Queensway,London,W2 4RH"
940GZZLUCST,Cannon Street Underground Station,NaptanMetroStation,51.51151,-0.090432,circle,yes,1,"Cannon Street Underground Station,London Underground Ltd.,Cannon St,London,EC4N 6AP"
940GZZLUCWP,Chiswick Park Underground Station,NaptanMetroStation,51.494627,-0.267972,circle,yes,3,"Chiswick Park Station,London Underground Ltd.,Bollo Lane,London,W4 5NE"
940GZZLUEBY,Ealing Broadway Underground Station,NaptanMetroStation,51.515017,-0.301457,circle,yes,3,"Ealing Broadway Station,The Broadway,London,W5 2NU"
940GZZLUECM,Ealing Common Underground Station,NaptanMetroStation,51.51014,-0.288265,circle,yes,3,"Ealing Common Station,London Underground Ltd.,Uxbridge Rd,London,W5 3LD"
940GZZLUECT,Earl's Court Underground Station,NaptanMetroStation,51.492063,-0.193378,circle,yes,1+2,"Earl's Court Station,London Underground Ltd.,Earl's Court Rd,London,SW5 9QA"
940GZZLUEMB,Embankment Underground Station,NaptanMetroStation,51.507058,-0.122666,circle,yes,1,"Embankment Station,London Underground Ltd.,Villiers St,London,WC2N 6NS"
940GZZLUERC,Edgware Road (Circle Line) Underground Station,NaptanMetroStation,51.519858,-0.167832,circle,yes,1,"Edgware Road Circle,London Underground Ltd.,Chapel Street,London,NW1 5DH"
940GZZLUESQ,Euston Square Underground Station,NaptanMetroStation,51.525604,-0.135829,circle,yes,1,"Euston Square Station,London Underground Ltd.,Euston Rd,London,NW1 2BN"
940GZZLUFCN,Farringdon Underground Station,NaptanMetroStation,51.520252,-0.104913,circle,no,1,"Farringdon Station,London Underground Ltd.,Cowcross St,London,EC1M 6BY"
940GZZLUGHK,Goldhawk Road Underground Station,NaptanMetroStation,51.502005,-0.226715,circle,yes,2,"Goldhawk Road Station,London Underground Ltd.,Goldhawk Rd,London,W12 8EG"
940GZZLUGPS,Great Portland Street Underground Station,NaptanMetroStation,51.52384,-0.144262,circle,yes,1,"Great Portland Street Station,London Underground Ltd.,Euston Rd,London,NW1"
940GZZLUGTR,Gloucester Road Underground Station,NaptanMetroStation,51.494316,-0.182658,circle,yes,1,"Gloucester Road Station,London Underground Ltd.,Gloucester Rd,London,SW7 4SF"
940GZZLUHSC,Hammersmith (H&C Line) Underground Station,NaptanMetroStation,51.493383,-0.225033,circle,no,2,"Hammersmith (H & C),London Underground Ltd.,Beadon Road,London,W6 7AA"
940GZZLUHSD,Hammersmith (Dist&Picc Line) Underground Station,NaptanMetroStation,51.4923,-0.22362,circle,yes,2,"Hammersmith (D & P),London Underground Ltd.,Hammersmith Broadway,London,W6 8AB"
940GZZLUHSK,High Street Kensington Underground Station,NaptanMetroStation,51.501055,-0.192792,circle,yes,1,"High Street Kensington Station,London Underground Ltd.,Kensington High St,London,W8 5SA"
940GZZLUKSX,King's Cross St. Pancras Underground Station,NaptanMetroStation,51.530663,-0.123194,circle,yes,1,"King's Cross St. Pancras,London Underground Ltd.,Euston Road,London,N1 9AL"
940GZZLULAD,Ladbroke Grove Underground Station,NaptanMetroStation,51.517449,-0.210391,circle,yes,2,"Ladbroke Grove Station,London Underground Ltd.,Ladbroke Grove,London,W10 6HJ"
940GZZLULRD,Latimer Road Underground Station,NaptanMetroStation,51.513389,-0.217799,circle,yes,2,"Latimer Road Station,London Underground Ltd.,Bramley Rd,London,W10 6SZ"
940GZZLULVT,Liverpool Street Underground Station,NaptanMetroStation,51.517372,-0.083182,circle,yes,1,"Liverpool Street Underground Station Central,London Underground Ltd.,Liverpool Street,London,EC2M 7PP"
940GZZLUMGT,Moorgate Underground Station,NaptanMetroStation,51.518176,-0.088322,circle,no,1,"Moorgate Station,London Underground Ltd.,Moorfields,London,EC2Y 9AE"
940GZZLUMMT,Monument Underground Station,NaptanMetroStation,51.5107,-0.085969,circle,yes,1,"Monument Station,London Underground Ltd.,King William St,London,EC4R 9AA"
940GZZLUMSH,Mansion House Underground Station,NaptanMetroStation,51.512117,-0.094009,circle,yes,1,"Mansion House Station,London Underground Ltd.,38 Cannon St,London,EC4N 6JD"
940GZZLUNHG,Notting Hill Gate Underground Station,NaptanMetroStation,51.509128,-0.196104,circle,yes,1+2,"Notting Hill Gate Station,London Underground Ltd.,Notting Hill Gate,London,W11 3HT"
940GZZLUPAC,Paddington Underground Station,NaptanMetroStation,51.516581,-0.175689,circle,yes,1,"Paddington Underground Stations,London Underground Ltd.,Praed St,London,W2"
940GZZLUPAH,Paddington (H&C Line)-Underground,NaptanMetroStation,51.518187,-0.178306,circle,yes,1,"Ravenscourt Park Station,London Underground Ltd.,Ravenscourt Rd,London,W6 0UG"
940GZZLURVP,Ravenscourt Park Underground Station,NaptanMetroStation,51.494122,-0.235881,circle,yes,2,"Royal Oak Station,London Underground Ltd.,Lord Hills Bridge,London,W2 6ET"
940GZZLURYO,Royal Oak Underground Station,NaptanMetroStation,51.519113,-0.188748,circle,yes,2,"Shepherd's Bush Market,London Underground Ltd.,Uxbridge Road,London,W12 7JD"
940GZZLUSBM,Shepherd's Bush Market Underground Station,NaptanMetroStation,51.505579,-0.226375,circle,yes,2,"Stamford Brook Station,London Underground Ltd.,Goldhawk Rd,London,W6"
940GZZLUSFB,Stamford Brook Underground Station,NaptanMetroStation,51.494917,-0.245704,circle,yes,2,"St. James's Park,London Underground Ltd.,Petty France,London,SW1H 0BD"
940GZZLUSJP,St. James's Park Underground Station,NaptanMetroStation,51.499544,-0.133608,circle,yes,1,"South Kensington Station,London Underground Ltd.,Pelham St,London,SW7 2NB"
940GZZLUSKS,South Kensington Underground Station,NaptanMetroStation,51.494094,-0.174138,circle,yes,1,"Sloane Square Station,London Underground Ltd.,Sloane Square,London,SW1W 8BB"
940GZZLUSSQ,Sloane Square Underground Station,NaptanMetroStation,51.49227,-0.156377,circle,yes,1,"Temple Station,London Underground Ltd.,Victoria Embankment,London,WC2R 2PH"
940GZZLUTMP,Temple Underground Station,NaptanMetroStation,51.511006,-0.11426,circle,yes,1,"Turnham Green Station,London Underground Ltd.,Turnham Green Terrace,London,W4 1LR"
940GZZLUTNG,Turnham Green Underground Station,NaptanMetroStation,51.495148,-0.254555,circle,yes,2,"Tower Hill Station,London Underground Ltd.,Trinity Square,London,EC3N 4DJ"
940GZZLUTWH,Tower Hill Underground Station,NaptanMetroStation,51.509971,-0.076546,circle,yes,1,"Victoria Underground Station,London Underground Ltd.,Victoria St,London,SW1E 5ND"
940GZZLUVIC,Victoria Underground Station,NaptanMetroStation,51.496359,-0.143102,circle,yes,1,"West Kensington Station,London Underground Ltd.,North End Rd,London,W14 9NL"
940GZZLUWKN,West Kensington Underground Station,NaptanMetroStation,51.490459,-0.206636,circle,yes,2,"Wood Lane Station,London Underground Ltd.,Wood Lane,London,"
940GZZLUWLA,Wood Lane Underground Station,NaptanMetroStation,51.509669,-0.22453,circle,yes,2,"Westminster Station,London Underground Ltd.,Bridge St,London,SW1A 2JR"
940GZZLUWSM,Westminster Underground Station,NaptanMetroStation,51.50132,-0.124861,circle,yes,1,"Westbourne Park Station,London Underground Ltd.,Western Rd,London,W11 1AB"
940GZZLUWSP,Westbourne Park Underground Station,NaptanMetroStation,51.52111,-0.201065,circle,,2,
940GZZLUACT,Acton Town Underground Station,NaptanMetroStation,51.503057,-0.280462,district,yes,3,"Acton Town Station,London Underground Ltd.,Gunnersbury Lane,London,W3 8HN"
940GZZLUADE,Aldgate East Underground Station,NaptanMetroStation,51.515037,-0.072384,district,yes,1,"Aldgate East Station,London Underground Ltd.,Whitechapel High St,London,E1 7PT"
940GZZLUBBB,Bromley-by-Bow Underground Station,NaptanMetroStation,51.524839,-0.011538,district,yes,2+3,"Bromley-By-Bow,London Underground Ltd.,Blackwell Tunnel Northern Approach,London,E3 3JJ"
940GZZLUBEC,Becontree Underground Station,NaptanMetroStation,51.540331,0.127016,district,yes,5,"Becontree Station,London Underground Ltd.,Gale St,Dagenham,Essex,RM9 4TP"
940GZZLUBKF,Blackfriars Underground Station,NaptanMetroStation,51.511581,-0.103659,district,yes,1,"Blackfriars Station,London Underground Ltd.,Blackfriars Road,London,EC4R 2BB"
940GZZLUBKG,Barking Underground Station,NaptanMetroStation,51.539321,0.081053,district,yes,4,"Barking Station BR Station Parade,Longbridge Rd,Barking,Essex,IG11 8TU"
940GZZLUBSC,Barons Court Underground Station,NaptanMetroStation,51.490311,-0.213427,district,yes,2,"Barons Court Station,London Underground Ltd.,Pallister Rd,London,W14"
940GZZLUBWR,Bow Road Underground Station,NaptanMetroStation,51.52694,-0.025128,district,no,2,"Bow Road Station,London Underground Ltd.,Bow Road,London,E3 4DH"
940GZZLUBWT,Bayswater Underground Station,NaptanMetroStation,51.512284,-0.187938,district,yes,1,"Bayswater Station,London Underground Ltd.,Queensway,London,W2 4RH"
940GZZLUCST,Cannon Street Underground Station,NaptanMetroStation,51.51151,-0.090432,district,yes,1,"Cannon Street Underground Station,London Underground Ltd.,Cannon St,London,EC4N 6AP"
940GZZLUCWP,Chiswick Park Underground Station,NaptanMetroStation,51.494627,-0.267972,district,yes,3,"Chiswick Park Station,London Underground Ltd.,Bollo Lane,London,W4 5NE"
940GZZLUDGE,Dagenham East Underground Station,NaptanMetroStation,51.544096,0.166017,district,yes,5,"Dagenham East Station,London Underground Ltd.,North Rainham Rd,Dagenham,Essex,RM10 8AA"
940GZZLUDGY,Dagenham Heathway Underground Station,NaptanMetroStation,51.541639,0.147527,district,yes,5,"Dagenham Heathway Station,London Underground Ltd.,Heathway,Dagenham,Essex,RM9 5AN"
940GZZLUEBY,Ealing Broadway Underground Station,NaptanMetroStation,51.515017,-0.301457,district,yes,3,"Ealing Broadway Station,The Broadway,London,W5 2NU"
940GZZLUECM,Ealing Common Underground Station,NaptanMetroStation,51.51014,-0.288265,district,yes,3,"Ealing Common Station,London Underground Ltd.,Uxbridge Rd,London,W5 3LD"
940GZZLUECT,Earl's Court Underground Station,NaptanMetroStation,51.492063,-0.193378,district,yes,1+2,"Earl's Court Station,London Underground Ltd.,Earl's Court Rd,London,SW5 9QA"
940GZZLUEHM,East Ham Underground Station,NaptanMetroStation,51.538948,0.051186,district,yes,3+4,"East Ham Station,London Underground Ltd.,High Street North,London,E6 2JA"
940GZZLUEMB,Embankment Underground Station,NaptanMetroStation,51.507058,-0.122666,district,yes,1,"Embankment Station,London Underground Ltd.,Villiers St,London,WC2N 6NS"
940GZZLUEPK,Elm Park Underground Station,NaptanMetroStation,51.549775,0.19864,district,yes,6,"Elm Park Station,London Underground Ltd.,The Broadway,Hornchurch,Essex,RM12 4RW"
940GZZLUEPY,East Putney Underground Station,NaptanMetroStation,51.459205,-0.211,district,yes,2+3,"East Putney Station,Upper Richmond Rd,London,SW15"
940GZZLUERC,Edgware Road (Circle Line) Underground Station,NaptanMetroStation,51.519858,-0.167832,district,yes,1,"Edgware Road Circle,London Underground Ltd.,Chapel Street,London,NW1 5DH"
940GZZLUFBY,Fulham Broadway Underground Station,NaptanMetroStation,51.480081,-0.195422,district,yes,2,"Fulham Broadway Station,London Underground Ltd.,Fulham Broadway,London,SW6 1BY"
940GZZLUGBY,Gunnersbury Underground Station,NaptanMetroStation,51.491803,-0.275267,district,no,3,"Gunnersbury,London Overground Ltd,Chiswick High Road,LONDON,W4 4AN"
940GZZLUGTR,Gloucester Road Underground Station,NaptanMetroStation,51.494316,-0.182658,district,yes,1,"Gloucester Road Station,London Underground Ltd.,Gloucester Rd,London,SW7 4SF"
940GZZLUHCH,Hornchurch Underground Station,NaptanMetroStation,51.554093,0.219116,district,yes,6,"Hornchurch Station,London Underground Ltd.,Station Lane,Hornchurch,Essex,RM12 6LS"
940GZZLUHSD,Hammersmith (Dist&Picc Line) Underground Station,NaptanMetroStation,51.4923,-0.22362,district,yes,2,"Hammersmith (D & P),London Underground Ltd.,Hammersmith Broadway,London,W6 8AB"
940GZZLUHSK,High Street Kensington Underground Station,NaptanMetroStation,51.501055,-0.192792,district,yes,1,"High Street Kensington Station,London Underground Ltd.,Kensington High St,London,W8 5SA"
940GZZLUKOY,Kensington (Olympia) Underground Station,NaptanMetroStation,51.497624,-0.210015,district,yes,2,"Kensington Olympia,Kensington Olympia Station,Olympia Way,LONDON,W14 0NE"
940GZZLUKWG,Kew Gardens Underground Station,NaptanMetroStation,51.477058,-0.285241,district,yes,3+4,"Kew Gardens Station,London Overground Ltd.,Station Approach,RICHMOND,TW9 3BZ"
940GZZLUMED,Mile End Underground Station,NaptanMetroStation,51.525122,-0.03364,district,yes,2,"Mile End Station,London Underground Ltd.,Mile End Rd,London,E3 4DH"
940GZZLUMMT,Monument Underground Station,NaptanMetroStation,51.5107,-0.085969,district,yes,1,"Monument Station,London Underground Ltd.,King William St,London,EC4R 9AA"
940GZZLUMSH,Mansion House Underground Station,NaptanMetroStation,51.512117,-0.094009,district,yes,1,"Mansion House Station,London Underground Ltd.,38 Cannon St,London,EC4N 6JD"
940GZZLUNHG,Notting Hill Gate Underground Station,NaptanMetroStation,51.509128,-0.196104,district,yes,1+2,"Notting Hill Gate Station,London Underground Ltd.,Notting Hill Gate,London,W11 3HT"
940GZZLUPAC,Paddington Underground Station,NaptanMetroStation,51.516581,-0.175689,district,yes,1,"Paddington Underground Stations,London Underground Ltd.,Praed St,London,W2"
