stationNaptan,stationName,stopType,lat,lon,line,wifi,zone,address
940GZZLUGTR,Gloucester Road Underground Station,NaptanMetroStation,51.494316,-0.182658,piccadilly,yes,1,"Gloucester Road Station,London Underground Ltd.,Gloucester Rd,London,SW7 4SF"
940GZZLUHBN,Holborn Underground Station,NaptanMetroStation,51.51758,-0.120475,piccadilly,yes,1,"Holborn Station,London Underground Ltd.,Kingsway,London,WC2B 6AA"
940GZZLUHGD,Hillingdon Underground Station,NaptanMetroStation,51.553715,-0.449828,piccadilly,yes,6,"Hillingdon Station,London Underground Ltd.,Long Lane,Hillingdon,Uxbridge,Middlesex,UB10 9NR"
940GZZLUHNX,Hatton Cross Underground Station,NaptanMetroStation,51.466747,-0.423191,piccadilly,yes,5+6,"Hatton Cross Station,London Underground Ltd.,Great South West Rd,Feltham,Middx,"
940GZZLUHPC,Hyde Park Corner Underground Station,NaptanMetroStation,51.503035,-0.152441,piccadilly,yes,1,"Hyde Park Corner Station,London Underground Ltd.,Knightsbridge,London,SW1X 7LY"
940GZZLUHR4,Heathrow Terminal 4 Underground Station,NaptanMetroStation,51.458524,-0.445771,piccadilly,yes,6,"Heathrow T4 Station,London Underground Ltd.,Hthrw Airport complex,Trmnl 4,Hounslow,Middx"
940GZZLUHR5,Heathrow Terminal 5 Underground Station,NaptanMetroStation,51.470052,-0.49056,piccadilly,no,6,"Heathrow T5 Station,London Underground Ltd.,Hthrw Airport complex,Trmnl 5,Hounslow,Middx"
940GZZLUHRC,Heathrow Terminals 1-2-3 Underground Station ,NaptanMetroStation,51.471235,-0.452265,piccadilly,yes,6,"Heathrow Terminals 1, 2, 3,London Underground Ltd.,Wellington Road,Hounslow,Middlesex,TW6 1JH"
940GZZLUHSD,Hammersmith (Dist&Picc Line) Underground Station,NaptanMetroStation,51.4923,-0.22362,piccadilly,yes,2,"Hammersmith (D & P),London Underground Ltd.,Hammersmith Broadway,London,W6 8AB"
940GZZLUHWC,Hounslow Central Underground Station,NaptanMetroStation,51.471295,-0.366578,piccadilly,yes,4,"Hounslow Central Station,London Underground Ltd.,Lampton Rd,Hounslow,Middx,TW3 1JG"
940GZZLUHWE,Hounslow East Underground Station,NaptanMetroStation,51.473213,-0.356474,piccadilly,yes,4,"Hounslow East Station,London Underground Ltd.,Kingsley Rd,Hounslow,Middx,TW3 4AB"
940GZZLUHWT,Hounslow West Underground Station,NaptanMetroStation,51.473469,-0.386544,piccadilly,yes,5,"Hounslow West Station,London Underground Ltd.,Bath Rd,Hounslow,Middx,TW3 3DH"
940GZZLUHWY,Holloway Road Underground Station,NaptanMetroStation,51.552697,-0.113244,piccadilly,yes,2,"Holloway Road Station,London Underground Ltd.,Holloway Rd,London,N7 8HS"
940GZZLUICK,Ickenham Underground Station,NaptanMetroStation,51.561716,-0.442256,piccadilly,yes,6,"Ickenham Station,London Underground Ltd.,Glebe Avenue,Uxbridge,Middx,UB10 8PD"
940GZZLUKNB,Knightsbridge Underground Station,NaptanMetroStation,51.501669,-0.160508,piccadilly,yes,1,"Knightsbridge Station,London Underground Ltd.,Sloane St,London,SW1"
940GZZLUKSX,King's Cross St. Pancras Underground Station,NaptanMetroStation,51.530663,-0.123194,piccadilly,yes,1,"King's Cross St. Pancras,London Underground Ltd.,Euston Road,London,N1 9AL"
940GZZLULSQ,Leicester Square Underground Station,NaptanMetroStation,51.511386,-0.128426,piccadilly,yes,1,"Leicester Square Station,London Underground Ltd.,Cranbourn St,London,WC2H 0AP"
940GZZLUMRH,Manor House Underground Station,NaptanMetroStation,51.570738,-0.096118,piccadilly,yes,2+3,"Manor House Station,London Underground Ltd.,Green Lanes,London,N4 1BZ"
940GZZLUNEN,North Ealing Underground Station,NaptanMetroStation,51.517505,-0.288868,piccadilly,yes,3,"North Ealing Station,London Underground Ltd.,Station Road,London,W5 3AF"
940GZZLUNFD,Northfields Underground Station,NaptanMetroStation,51.499319,-0.314719,piccadilly,yes,3,"Northfields Station,London Underground Ltd.,Northfield Avenue,London,W13 9QU"
940GZZLUOAK,Oakwood Underground Station,NaptanMetroStation,51.647726,-0.132182,piccadilly,yes,5,"Oakwood Station,London Underground Ltd.,Bramley Rd,London,N14 4UT"
940GZZLUOSY,Osterley Underground Station,NaptanMetroStation,51.481274,-0.352224,piccadilly,yes,4,"Osterley Station,London Underground Ltd.,Great West Rd,Isleworth,Middx,TW7 4PU"
940GZZLUPCC,Piccadilly Circus Underground Station,NaptanMetroStation,51.51005,-0.133798,piccadilly,yes,1,"Piccadilly Circus Station,London Underground Ltd.,Piccadilly Circus,London,W1J 9HP"
940GZZLUPKR,Park Royal Underground Station,NaptanMetroStation,51.527123,-0.284341,piccadilly,yes,3,"Park Royal Station,London Underground Ltd.,Western Avenue,London,W5 3EL"
940GZZLURSM,Ruislip Manor Underground Station,NaptanMetroStation,51.573202,-0.412973,piccadilly,yes,6,"Ruislip Manor Station,London Underground Ltd.,Victoria Rd,Ruislip,Middx,HA4 9AA"
940GZZLURSP,Ruislip Underground Station,NaptanMetroStation,51.571354,-0.421898,piccadilly,yes,6,"Ruislip Station,London Underground Ltd.,Station Approach,Ruislip,Middx,HA4 8LD"
940GZZLURSQ,Russell Square Underground Station,NaptanMetroStation,51.523073,-0.124285,piccadilly,yes,1,"Russell Square Station,London Underground Ltd.,Bernard St,London,WC1N 1LJ"
940GZZLURYL,Rayners Lane Underground Station,NaptanMetroStation,51.575147,-0.371127,piccadilly,yes,5,"Rayners Lane Station,London Underground Ltd.,Alexandra Avenue,Harrow,HA5 5EG,Middx"
940GZZLUSEA,South Ealing Underground Station,NaptanMetroStation,51.501003,-0.307424,piccadilly,yes,3,"South Ealing Station,London Underground Ltd.,South Ealing Rd,London,W5 4QB"
940GZZLUSGT,Southgate Underground Station,NaptanMetroStation,51.632315,-0.127816,piccadilly,yes,4,"Southgate Station,London Underground Ltd.,High St,London,N14"
940GZZLUSHH,South Harrow Underground Station,NaptanMetroStation,51.564888,-0.352492,piccadilly,yes,5,"South Harrow Station,London Underground Ltd.,South Hill Ave,Harrow,Middx,HA2 8HN"
940GZZLUSKS,South Kensington Underground Station,NaptanMetroStation,51.494094,-0.174138,piccadilly,yes,1,"South Kensington Station,London Underground Ltd.,Pelham St,London,SW7 2NB"
940GZZLUSUH,Sudbury Hill Underground Station,NaptanMetroStation,51.556946,-0.336435,piccadilly,yes,4,"Sudbury Hill Underground Station,London Underground Ltd.,Greenford Rd,Harrow,Middx,HA1 3RA"
940GZZLUSUT,Sudbury Town Underground Station,NaptanMetroStation,51.550815,-0.315745,piccadilly,yes,4,"Sudbury Town Station,London Underground Ltd.,Station Approach,Wembley,Middx,HA0 2LA"
940GZZLUTNG,Turnham Green Underground Station,NaptanMetroStation,51.495148,-0.254555,piccadilly,yes,2,"Turnham Green Station,London Underground Ltd.,Turnham Green Terrace,London,W4 1LR"
940GZZLUTPN,Turnpike Lane Underground Station,NaptanMetroStation,51.590272,-0.102953,piccadilly,yes,3,"Turnpike Lane Station,London Underground Ltd.,Westbury Avenue,London,N15 3NX"
940GZZLUUXB,Uxbridge Underground Station,NaptanMetroStation,51.546565,-0.477949,piccadilly,yes,6,"Uxbridge Station,London Underground Ltd.,High St,Uxbridge,Middx,UB8 1JZ"
940GZZLUWOG,Wood Green Underground Station,NaptanMetroStation,51.597479,-0.109886,piccadilly,yes,3,"Wood Green Station,London Underground Ltd.,High Rd,Wood Green,London,N22 4HH"
