stationNaptan,stationName,stopType,lat,lon,line,wifi,zone,address
940GZZLUHWE,Hounslow East Underground Station,NaptanMetroStation,51.473217,-0.356476,piccadilly,yes,4,"Hounslow East Station,London Underground Ltd.,Kingsley Rd,Hounslow,Middx,TW3 4AB"
940GZZLUHWT,Hounslow West Underground Station,NaptanMetroStation,51.473473,-0.386533,piccadilly,yes,5,"Hounslow West Station,London Underground Ltd.,Bath Rd,Hounslow,Middx,TW3 3DH"
940GZZLUHWY,Holloway Road Underground Station,NaptanMetroStation,51.552702,-0.113239,piccadilly,yes,2,"Holloway Road Station,London Underground Ltd.,Holloway Rd,London,N7 8HS"
940GZZLUICK,Ickenham Underground Station,NaptanMetroStation,51.561989,-0.441991,piccadilly,yes,6,"Ickenham Station,London Underground Ltd.,Glebe Avenue,Uxbridge,Middx,UB10 8PD"
940GZZLUKNB,Knightsbridge Underground Station,NaptanMetroStation,51.501673,-0.160504,piccadilly,yes,1,"Knightsbridge Station,London Underground Ltd.,Sloane St,London,SW1"
940GZZLUKSX,King's Cross St. Pancras Underground Station,NaptanMetroStation,51.530668,-0.12319,piccadilly,yes,1,"King's Cross St. Pancras,London Underground Ltd.,Euston Road,London,N1 9AL"
940GZZLULSQ,Leicester Square Underground Station,NaptanMetroStation,51.51139,-0.128421,piccadilly,yes,1,"Leicester Square Station,London Underground Ltd.,Cranbourn St,London,WC2H 0AP"
940GZZLUMRH,Manor House Underground Station,NaptanMetroStation,51.570744,-0.096113,piccadilly,yes,2+3,"Manor House Station,London Underground Ltd.,Green Lanes,London,N4 1BZ"
940GZZLUNEN,North Ealing Underground Station,NaptanMetroStation,51.51751,-0.288868,piccadilly,yes,3,"North Ealing Station,London Underground Ltd.,Station Road,London,W5 3AF"
940GZZLUNFD,Northfields Underground Station,NaptanMetroStation,51.499324,-0.31472,piccadilly,yes,3,"Northfields Station,London Underground Ltd.,Northfield Avenue,London,W13 9QU"
940GZZLUOAK,Oakwood Underground Station,NaptanMetroStation,51.647734,-0.132177,piccadilly,yes,5,"Oakwood Station,London Underground Ltd.,Bramley Rd,London,N14 4UT"
940GZZLUOSY,Osterley Underground Station,NaptanMetroStation,51.481278,-0.352226,piccadilly,yes,4,"Osterley Station,London Underground Ltd.,Great West Rd,Isleworth,Middx,TW7 4PU"
940GZZLUPCC,Piccadilly Circus Underground Station,NaptanMetroStation,51.510055,-0.133794,piccadilly,yes,1,"Piccadilly Circus Station,London Underground Ltd.,Piccadilly Circus,London,W1J 9HP"
940GZZLUPKR,Park Royal Underground Station,NaptanMetroStation,51.527129,-0.284341,piccadilly,yes,3,"Park Royal Station,London Underground Ltd.,Western Avenue,London,W5 3EL"
940GZZLURSM,Ruislip Manor Underground Station,NaptanMetroStation,51.5732,-0.412963,piccadilly,yes,6,"Ruislip Manor Station,London Underground Ltd.,Victoria Rd,Ruislip,Middx,HA4 9AA"
940GZZLURSP,Ruislip Underground Station,NaptanMetroStation,51.571351,-0.421887,piccadilly,yes,6,"Ruislip Station,London Underground Ltd.,Station Approach,Ruislip,Middx,HA4 8LD"
940GZZLURSQ,Russell Square Underground Station,NaptanMetroStation,51.523077,-0.124281,piccadilly,yes,1,"Russell Square Station,London Underground Ltd.,Bernard St,London,WC1N 1LJ"
940GZZLURYL,Rayners Lane Underground Station,NaptanMetroStation,51.575154,-0.37113,piccadilly,yes,5,"Rayners Lane Station,London Underground Ltd.,Alexandra Avenue,Harrow,HA5 5EG,Middx"
940GZZLUSEA,South Ealing Underground Station,NaptanMetroStation,51.501008,-0.307425,piccadilly,yes,3,"South Ealing Station,London Underground Ltd.,South Ealing Rd,London,W5 4QB"
940GZZLUSGT,Southgate Underground Station,NaptanMetroStation,51.632323,-0.127811,piccadilly,yes,4,"Southgate Station,London Underground Ltd.,High St,London,N14"
940GZZLUSHH,South Harrow Underground Station,NaptanMetroStation,51.564894,-0.352494,piccadilly,yes,5,"South Harrow Station,London Underground Ltd.,South Hill Ave,Harrow,Middx,HA2 8HN"
940GZZLUSKS,South Kensington Underground Station,NaptanMetroStation,51.494098,-0.174135,piccadilly,yes,1,"South Kensington Station,London Underground Ltd.,Pelham St,London,SW7 2NB"
940GZZLUSUH,Sudbury Hill Underground Station,NaptanMetroStation,51.556952,-0.336437,piccadilly,yes,4,"Sudbury Hill Underground Station,London Underground Ltd.,Greenford Rd,Harrow,Middx,HA1 3RA"
940GZZLUSUT,Sudbury Town Underground Station,NaptanMetroStation,51.550821,-0.315746,piccadilly,yes,4,"Sudbury Town Station,London Underground Ltd.,Station Approach,Wembley,Middx,HA0 2LA"
940GZZLUTNG,Turnham Green Underground Station,NaptanMetroStation,51.495152,-0.254554,piccadilly,yes,2,"Turnham Green Station,London Underground Ltd.,Turnham Green Terrace,London,W4 1LR"
940GZZLUTPN,Turnpike Lane Underground Station,NaptanMetroStation,51.590279,-0.102947,piccadilly,yes,3,"Turnpike Lane Station,London Underground Ltd.,Westbury Avenue,London,N15 3NX"
940GZZLUUXB,Uxbridge Underground Station,NaptanMetroStation,51.546563,-0.47794,piccadilly,yes,6,"Uxbridge Station,London Underground Ltd.,High St,Uxbridge,Middx,UB8 1JZ"
940GZZLUWOG,Wood Green Underground Station,NaptanMetroStation,51.597486,-0.109881,piccadilly,yes,3,"Wood Green Station,London Underground Ltd.,High Rd,Wood Green,London,N22 4HH"
